"nombre","run","serie","tipoentidad","row","categoria","instrumento"
"FONDO MUTUO BTG PACTUAL MONEY MARKET","8202","F","RGFMU","AAAw+cAAhAAAACfAAG","Money Market","CFM"
"FONDO MUTUO BTG PACTUAL MONEY MARKET","8202","I","RGFMU","AAAw+cAAhAAAACfAAG","Money Market","CFM"
"FONDO MUTUO BTG PACTUAL MONEY MARKET DOLAR","8618","A","RGFMU","AAAw+cAAhAABPt8AAm","Money Market","CFM"
"FONDO MUTUO BTG PACTUAL MONEY MARKET DOLAR","8618","B","RGFMU","AAAw+cAAhAABPt8AAm","Money Market","CFM"
"FONDO MUTUO BTG PACTUAL MONEY MARKET DOLAR","8618","F","RGFMU","AAAw+cAAhAABPt8AAm","Money Market","CFM"
"FONDO MUTUO BTG PACTUAL MONEY MARKET DOLAR","8618","I","RGFMU","AAAw+cAAhAABPt8AAm","Money Market","CFM"
"FONDO MUTUO BTG PACTUAL RENTA A PLAZO","8932","A","RGFMU","AAAw+cAAhAABP4EAA9","Renta Fija - < 365 dias","CFM"
"FONDO MUTUO BTG PACTUAL RENTA A PLAZO","8932","B","RGFMU","AAAw+cAAhAABP4EAA9","Renta Fija - < 365 dias","CFM"
"FONDO MUTUO BTG PACTUAL RENTA A PLAZO","8932","BTGP","RGFMU","AAAw+cAAhAABP4EAA9","Renta Fija - < 365 dias","CFM"
"FONDO MUTUO BTG PACTUAL RENTA A PLAZO","8932","D","RGFMU","AAAw+cAAhAABP4EAA9","Renta Fija - < 365 dias","CFM"
"FONDO MUTUO BTG PACTUAL RENTA A PLAZO","8932","I","RGFMU","AAAw+cAAhAABP4EAA9","Renta Fija - < 365 dias","CFM"
"FONDO MUTUO BTG PACTUAL RENTA ACTIVA","8950","A","RGFMU","AAAw+cAAhAABP4EAAq","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO BTG PACTUAL RENTA ACTIVA","8950","B","RGFMU","AAAw+cAAhAABP4EAAq","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO BTG PACTUAL RENTA ACTIVA","8950","C","RGFMU","AAAw+cAAhAABP4EAAq","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO BTG PACTUAL RENTA ACTIVA","8950","F","RGFMU","AAAw+cAAhAABP4EAAq","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO BTG PACTUAL RENTA ACTIVA","8950","I","RGFMU","AAAw+cAAhAABP4EAAq","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO BTG PACTUAL RENTA CHILENA","8203","A","RGFMU","AAAw+cAAhAAAACfAAH","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO BTG PACTUAL RENTA CHILENA","8203","ADC","RGFMU","AAAw+cAAhAAAACfAAH","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO BTG PACTUAL RENTA CHILENA","8203","B","RGFMU","AAAw+cAAhAAAACfAAH","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO BTG PACTUAL RENTA CHILENA","8203","BTGP","RGFMU","AAAw+cAAhAAAACfAAH","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO BTG PACTUAL RENTA CHILENA","8203","D","RGFMU","AAAw+cAAhAAAACfAAH","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO BTG PACTUAL RENTA CHILENA","8203","I","RGFMU","AAAw+cAAhAAAACfAAH","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO BTG PACTUAL RENTA INTERNACIONAL","9209","A","RGFMU","AAAw+cAAhAABP4KAAi","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO BTG PACTUAL RENTA INTERNACIONAL","9209","ADC","RGFMU","AAAw+cAAhAABP4KAAi","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO BTG PACTUAL RENTA INTERNACIONAL","9209","B","RGFMU","AAAw+cAAhAABP4KAAi","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO BTG PACTUAL RENTA INTERNACIONAL","9209","C","RGFMU","AAAw+cAAhAABP4KAAi","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO BTG PACTUAL RENTA INTERNACIONAL","9209","F","RGFMU","AAAw+cAAhAABP4KAAi","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO BTG PACTUAL RENTA INTERNACIONAL","9209","I","RGFMU","AAAw+cAAhAABP4KAAi","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO BTG PACTUAL RENTA LOCAL","8897","A","RGFMU","AAAw+cAAhAABP4DAAz","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO BTG PACTUAL RENTA LOCAL","8897","B","RGFMU","AAAw+cAAhAABP4DAAz","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO BTG PACTUAL RENTA LOCAL","8897","BTGP","RGFMU","AAAw+cAAhAABP4DAAz","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO BTG PACTUAL RENTA LOCAL","8897","D","RGFMU","AAAw+cAAhAABP4DAAz","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO BTG PACTUAL RENTA LOCAL","8897","I","RGFMU","AAAw+cAAhAABP4DAAz","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO BTG PACTUAL RENTA NOMINAL","8358","A","RGFMU","AAAw+cAAhAABPt4AAq","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO BTG PACTUAL RENTA NOMINAL","8358","B","RGFMU","AAAw+cAAhAABPt4AAq","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO BTG PACTUAL RENTA NOMINAL","8358","BTGP","RGFMU","AAAw+cAAhAABPt4AAq","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO BTG PACTUAL RENTA NOMINAL","8358","D","RGFMU","AAAw+cAAhAABPt4AAq","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO BTG PACTUAL RENTA NOMINAL","8358","I","RGFMU","AAAw+cAAhAABPt4AAq","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO COMPASS ACCIONES CHILENAS","9362","A","RGFMU","AAAw+cAAhAABP4PAA5","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO COMPASS ACCIONES CHILENAS","9362","B","RGFMU","AAAw+cAAhAABP4PAA5","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO COMPASS ACCIONES CHILENAS","9362","C","RGFMU","AAAw+cAAhAABP4PAA5","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO COMPASS ACCIONES CHILENAS","9362","CG","RGFMU","AAAw+cAAhAABP4PAA5","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO COMPASS ACCIONES CHILENAS","9362","D","RGFMU","AAAw+cAAhAABP4PAA5","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO COMPASS ACCIONES CHILENAS","9362","H","RGFMU","AAAw+cAAhAABP4PAA5","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO COMPASS PROTECCIÓN","10235","A","RGFMU","AAAw+cAAhAABQKDAAl","Sin clasificacion","CFM"
"FONDO MUTUO COMPASS PROTECCIÓN","10235","B","RGFMU","AAAw+cAAhAABQKDAAl","Sin clasificacion","CFM"
"FONDO MUTUO COMPASS PROTECCIÓN","10235","C","RGFMU","AAAw+cAAhAABQKDAAl","Sin clasificacion","CFM"
"FONDO MUTUO COMPASS PROTECCIÓN","10235","CG","RGFMU","AAAw+cAAhAABQKDAAl","Sin clasificacion","CFM"
"FONDO MUTUO COMPASS PROTECCIÓN","10235","D","RGFMU","AAAw+cAAhAABQKDAAl","Sin clasificacion","CFM"
"FONDO MUTUO COMPROMISO BANCOESTADO","8317","A","RGFMU","AAAw+cAAhAAAACbAAv","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO COMPROMISO BANCOESTADO","8317","B","RGFMU","AAAw+cAAhAAAACbAAv","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO COMPROMISO BANCOESTADO","8317","BE","RGFMU","AAAw+cAAhAAAACbAAv","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO COMPROMISO BANCOESTADO","8317","C","RGFMU","AAAw+cAAhAAAACbAAv","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO COMPROMISO BANCOESTADO","8317","F","RGFMU","AAAw+cAAhAAAACbAAv","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO COMPROMISO BANCOESTADO","8317","I","RGFMU","AAAw+cAAhAAAACbAAv","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO COMPROMISO BANCOESTADO","8317","VIVIENDA","RGFMU","AAAw+cAAhAAAACbAAv","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO CONSERVADOR FOCUS","9810","B","RGFMU","AAAw+cAAhAABP4UAA1","Balanceados - Conservador","CFM"
"FONDO MUTUO CONSERVADOR FOCUS","9810","FREE","RGFMU","AAAw+cAAhAABP4UAA1","Balanceados - Conservador","CFM"
"FONDO MUTUO CONSORCIO AHORRO DINÁMICO","8375","A","RGFMU","AAAw+cAAhAABPt4AAm","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO CONSORCIO AHORRO DINÁMICO","8375","F","RGFMU","AAAw+cAAhAABPt4AAm","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO CONSORCIO AHORRO DINÁMICO","8375","LV","RGFMU","AAAw+cAAhAABPt4AAm","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO CONSORCIO AHORRO DINÁMICO","8375","P","RGFMU","AAAw+cAAhAABPt4AAm","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO CONSORCIO DINÁMICO AGRESIVO","9428","A","RGFMU","AAAw+cAAhAABP4NAAI","Balanceados - Agresivo","CFM"
"FONDO MUTUO CONSORCIO DINÁMICO AGRESIVO","9428","F","RGFMU","AAAw+cAAhAABP4NAAI","Balanceados - Agresivo","CFM"
"FONDO MUTUO CONSORCIO DINÁMICO AGRESIVO","9428","P","RGFMU","AAAw+cAAhAABP4NAAI","Balanceados - Agresivo","CFM"
"FONDO MUTUO CONSORCIO DINÁMICO BALANCEADO","9429","A","RGFMU","AAAw+cAAhAABP4PAAK","Balanceados - Moderado","CFM"
"FONDO MUTUO CONSORCIO DINÁMICO BALANCEADO","9429","F","RGFMU","AAAw+cAAhAABP4PAAK","Balanceados - Moderado","CFM"
"FONDO MUTUO CONSORCIO DINÁMICO BALANCEADO","9429","P","RGFMU","AAAw+cAAhAABP4PAAK","Balanceados - Moderado","CFM"
"FONDO MUTUO CONSORCIO DINÁMICO CONSERVADOR","9430","A","RGFMU","AAAw+cAAhAABP4RAAH","Balanceados - Conservador","CFM"
"FONDO MUTUO CONSORCIO DINÁMICO CONSERVADOR","9430","F","RGFMU","AAAw+cAAhAABP4RAAH","Balanceados - Conservador","CFM"
"FONDO MUTUO CONSORCIO DINÁMICO CONSERVADOR","9430","P","RGFMU","AAAw+cAAhAABP4RAAH","Balanceados - Conservador","CFM"
"FONDO MUTUO CONSORCIO DINÁMICO CRECIMIENTO","9431","A","RGFMU","AAAw+cAAhAABP4RAAI","Balanceados - Agresivo","CFM"
"FONDO MUTUO CONSORCIO DINÁMICO CRECIMIENTO","9431","F","RGFMU","AAAw+cAAhAABP4RAAI","Balanceados - Agresivo","CFM"
"FONDO MUTUO CONSORCIO DINÁMICO CRECIMIENTO","9431","P","RGFMU","AAAw+cAAhAABP4RAAI","Balanceados - Agresivo","CFM"
"FONDO MUTUO CONSORCIO DINÁMICO MODERADO","9432","A","RGFMU","AAAw+cAAhAABP4MAAM","Balanceados - Conservador","CFM"
"FONDO MUTUO CONSORCIO DINÁMICO MODERADO","9432","F","RGFMU","AAAw+cAAhAABP4MAAM","Balanceados - Conservador","CFM"
"FONDO MUTUO CONSORCIO DINÁMICO MODERADO","9432","P","RGFMU","AAAw+cAAhAABP4MAAM","Balanceados - Conservador","CFM"
"FONDO MUTUO CONVENIENCIA BANCOESTADO","8320","A","RGFMU","AAAw+cAAhAAAACbAAy","Money Market","CFM"
"FONDO MUTUO CONVENIENCIA BANCOESTADO","8320","B","RGFMU","AAAw+cAAhAAAACbAAy","Money Market","CFM"
"FONDO MUTUO CONVENIENCIA BANCOESTADO","8320","BE","RGFMU","AAAw+cAAhAAAACbAAy","Money Market","CFM"
"FONDO MUTUO CONVENIENCIA BANCOESTADO","8320","C","RGFMU","AAAw+cAAhAAAACbAAy","Money Market","CFM"
"FONDO MUTUO CONVENIENCIA BANCOESTADO","8320","I","RGFMU","AAAw+cAAhAAAACbAAy","Money Market","CFM"
"FONDO MUTUO COOPEUCH COMPASS CONSERVADOR","10208","A","RGFMU","AAAw+cAAhAABQKHAAo","Sin clasificacion","CFM"
"FONDO MUTUO COOPEUCH COMPASS CONSERVADOR","10208","CG","RGFMU","AAAw+cAAhAABQKHAAo","Sin clasificacion","CFM"
"FONDO MUTUO CREDICORP CAPITAL ACCIONES ESTRATEGICAS","8982","A","RGFMU","AAAw+cAAhAABP4GAAC","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO CREDICORP CAPITAL ACCIONES ESTRATEGICAS","8982","AC","RGFMU","AAAw+cAAhAABP4GAAC","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO CREDICORP CAPITAL ACCIONES ESTRATEGICAS","8982","B","RGFMU","AAAw+cAAhAABP4GAAC","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO CREDICORP CAPITAL ACCIONES ESTRATEGICAS","8982","CC","RGFMU","AAAw+cAAhAABP4GAAC","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO CREDICORP CAPITAL ACCIONES ESTRATEGICAS","8982","E","RGFMU","AAAw+cAAhAABP4GAAC","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO CREDICORP CAPITAL ACCIONES ESTRATEGICAS","8982","I","RGFMU","AAAw+cAAhAABP4GAAC","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO CREDICORP CAPITAL ACCIONES ESTRATEGICAS","8982","IM","RGFMU","AAAw+cAAhAABP4GAAC","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO CREDICORP CAPITAL DESPEGA","10141","TYBA","RGFMU","AAAw+cAAhAABQKEAAk","Sin clasificacion","CFM"
"FONDO MUTUO CREDICORP CAPITAL DEUDA 360","9056","A","RGFMU","AAAw+cAAhAABP4GAAz","Renta Fija - < 365 dias","CFM"
"FONDO MUTUO CREDICORP CAPITAL DEUDA 360","9056","AC","RGFMU","AAAw+cAAhAABP4GAAz","Renta Fija - < 365 dias","CFM"
"FONDO MUTUO CREDICORP CAPITAL DEUDA 360","9056","B","RGFMU","AAAw+cAAhAABP4GAAz","Renta Fija - < 365 dias","CFM"
"FONDO MUTUO CREDICORP CAPITAL DEUDA 360","9056","CC","RGFMU","AAAw+cAAhAABP4GAAz","Renta Fija - < 365 dias","CFM"
"FONDO MUTUO CREDICORP CAPITAL DEUDA 360","9056","E","RGFMU","AAAw+cAAhAABP4GAAz","Renta Fija - < 365 dias","CFM"
"FONDO MUTUO CREDICORP CAPITAL DEUDA 360","9056","I","RGFMU","AAAw+cAAhAABP4GAAz","Renta Fija - < 365 dias","CFM"
"FONDO MUTUO CREDICORP CAPITAL DEUDA 360","9056","IM","RGFMU","AAAw+cAAhAABP4GAAz","Renta Fija - < 365 dias","CFM"
"FONDO MUTUO CREDICORP CAPITAL DEUDA 360","9056","TYBA","RGFMU","AAAw+cAAhAABP4GAAz","Renta Fija - < 365 dias","CFM"
"FONDO MUTUO CREDICORP CAPITAL DEUDA CORPORATIVA INVESTMENT GRADE","9251","AC","RGFMU","AAAw+cAAhAABP4KAAs","Sin clasificacion","CFM"
"FONDO MUTUO CREDICORP CAPITAL DEUDA CORPORATIVA INVESTMENT GRADE","9251","B","RGFMU","AAAw+cAAhAABP4KAAs","Sin clasificacion","CFM"
"FONDO MUTUO CREDICORP CAPITAL DEUDA CORPORATIVA INVESTMENT GRADE","9251","CC","RGFMU","AAAw+cAAhAABP4KAAs","Sin clasificacion","CFM"
"FONDO MUTUO CREDICORP CAPITAL DEUDA CORPORATIVA INVESTMENT GRADE","9251","D","RGFMU","AAAw+cAAhAABP4KAAs","Sin clasificacion","CFM"
"FONDO MUTUO CREDICORP CAPITAL DEUDA CORPORATIVA INVESTMENT GRADE","9251","I","RGFMU","AAAw+cAAhAABP4KAAs","Sin clasificacion","CFM"
"FONDO MUTUO CREDICORP CAPITAL DEUDA CORPORATIVA INVESTMENT GRADE","9251","IM","RGFMU","AAAw+cAAhAABP4KAAs","Sin clasificacion","CFM"
"FONDO MUTUO CREDICORP CAPITAL DEUDA CORPORATIVA LATAM INVESTMENT GRADE","9365","A","RGFMU","AAAw+cAAhAABP4MAA9","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO CREDICORP CAPITAL DEUDA CORPORATIVA LATAM INVESTMENT GRADE","9365","B","RGFMU","AAAw+cAAhAABP4MAA9","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO CREDICORP CAPITAL DEUDA CORPORATIVA LATAM INVESTMENT GRADE","9365","CC","RGFMU","AAAw+cAAhAABP4MAA9","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO CREDICORP CAPITAL DEUDA CORPORATIVA LATAM INVESTMENT GRADE","9365","I","RGFMU","AAAw+cAAhAABP4MAA9","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO CREDICORP CAPITAL DEUDA CORPORATIVA LATAM INVESTMENT GRADE","9365","IM","RGFMU","AAAw+cAAhAABP4MAA9","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO CREDICORP CAPITAL DEUDA CORPORATIVA LATAM INVESTMENT GRADE","9365","U","RGFMU","AAAw+cAAhAABP4MAA9","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO CREDICORP CAPITAL EQUILIBRIO","10135","TYBA","RGFMU","AAAw+cAAhAABQKGAAb","Sin clasificacion","CFM"
"FONDO MUTUO CREDICORP CAPITAL GLOBALES I","8427","A","RGFMU","AAAw+cAAhAABPt4AA7","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO CREDICORP CAPITAL GLOBALES I","8427","AC","RGFMU","AAAw+cAAhAABPt4AA7","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO CREDICORP CAPITAL GLOBALES I","8427","B","RGFMU","AAAw+cAAhAABPt4AA7","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO CREDICORP CAPITAL GLOBALES I","8427","CC","RGFMU","AAAw+cAAhAABPt4AA7","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO CREDICORP CAPITAL GLOBALES I","8427","E","RGFMU","AAAw+cAAhAABPt4AA7","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO CREDICORP CAPITAL GLOBALES I","8427","I","RGFMU","AAAw+cAAhAABPt4AA7","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO CREDICORP CAPITAL GLOBALES I","8427","IM","RGFMU","AAAw+cAAhAABPt4AA7","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO CREDICORP CAPITAL LATIN AMERICAN EQUITY","9623","AC","RGFMU","AAAw+cAAhAABP4WAAM","Sin clasificacion","CFM"
"FONDO MUTUO CREDICORP CAPITAL LATIN AMERICAN EQUITY","9623","B","RGFMU","AAAw+cAAhAABP4WAAM","Sin clasificacion","CFM"
"FONDO MUTUO CREDICORP CAPITAL LATIN AMERICAN EQUITY","9623","CC","RGFMU","AAAw+cAAhAABP4WAAM","Sin clasificacion","CFM"
"FONDO MUTUO CREDICORP CAPITAL LATIN AMERICAN EQUITY","9623","D","RGFMU","AAAw+cAAhAABP4WAAM","Sin clasificacion","CFM"
"FONDO MUTUO CREDICORP CAPITAL LATIN AMERICAN EQUITY","9623","I","RGFMU","AAAw+cAAhAABP4WAAM","Sin clasificacion","CFM"
"FONDO MUTUO CREDICORP CAPITAL LATIN AMERICAN EQUITY","9623","IM","RGFMU","AAAw+cAAhAABP4WAAM","Sin clasificacion","CFM"
"FONDO MUTUO CREDICORP CAPITAL LATIN AMERICAN EQUITY","9623","U","RGFMU","AAAw+cAAhAABP4WAAM","Sin clasificacion","CFM"
"FONDO MUTUO CREDICORP CAPITAL LIQUIDEZ","8401","A","RGFMU","AAAw+cAAhAABPt5AAR","Money Market","CFM"
"FONDO MUTUO CREDICORP CAPITAL LIQUIDEZ","8401","AC","RGFMU","AAAw+cAAhAABPt5AAR","Money Market","CFM"
"FONDO MUTUO CREDICORP CAPITAL LIQUIDEZ","8401","B","RGFMU","AAAw+cAAhAABPt5AAR","Money Market","CFM"
"FONDO MUTUO CREDICORP CAPITAL LIQUIDEZ","8401","CC","RGFMU","AAAw+cAAhAABPt5AAR","Money Market","CFM"
"FONDO MUTUO CREDICORP CAPITAL LIQUIDEZ","8401","F","RGFMU","AAAw+cAAhAABPt5AAR","Money Market","CFM"
"FONDO MUTUO CREDICORP CAPITAL LIQUIDEZ","8401","I","RGFMU","AAAw+cAAhAABPt5AAR","Money Market","CFM"
"FONDO MUTUO CREDICORP CAPITAL LIQUIDEZ","8401","IM","RGFMU","AAAw+cAAhAABPt5AAR","Money Market","CFM"
"FONDO MUTUO CREDICORP CAPITAL LIQUIDEZ","8401","TENPO","RGFMU","AAAw+cAAhAABPt5AAR","Money Market","CFM"
"FONDO MUTUO CREDICORP CAPITAL LIQUIDEZ","8401","TYBA","RGFMU","AAAw+cAAhAABPt5AAR","Money Market","CFM"
"FONDO MUTUO CREDICORP CAPITAL MEDIANO PLAZO","9108","AC","RGFMU","AAAw+cAAhAABP4JAAZ","Sin clasificacion","CFM"
"FONDO MUTUO CREDICORP CAPITAL MEDIANO PLAZO","9108","B","RGFMU","AAAw+cAAhAABP4JAAZ","Sin clasificacion","CFM"
"FONDO MUTUO CREDICORP CAPITAL MEDIANO PLAZO","9108","CC","RGFMU","AAAw+cAAhAABP4JAAZ","Sin clasificacion","CFM"
"FONDO MUTUO CREDICORP CAPITAL MEDIANO PLAZO","9108","I","RGFMU","AAAw+cAAhAABP4JAAZ","Sin clasificacion","CFM"
"FONDO MUTUO CREDICORP CAPITAL MEDIANO PLAZO","9108","IM","RGFMU","AAAw+cAAhAABP4JAAZ","Sin clasificacion","CFM"
"FONDO MUTUO CREDICORP CAPITAL MONEY MARKET","8945","AC","RGFMU","AAAw+cAAhAABP4DAAo","Money Market","CFM"
"FONDO MUTUO CREDICORP CAPITAL MONEY MARKET","8945","B","RGFMU","AAAw+cAAhAABP4DAAo","Money Market","CFM"
"FONDO MUTUO CREDICORP CAPITAL MONEY MARKET","8945","CC","RGFMU","AAAw+cAAhAABP4DAAo","Money Market","CFM"
"FONDO MUTUO CREDICORP CAPITAL MONEY MARKET","8945","F","RGFMU","AAAw+cAAhAABP4DAAo","Money Market","CFM"
"FONDO MUTUO CREDICORP CAPITAL MONEY MARKET","8945","I","RGFMU","AAAw+cAAhAABP4DAAo","Money Market","CFM"
"FONDO MUTUO CREDICORP CAPITAL MONEY MARKET","8945","IM","RGFMU","AAAw+cAAhAABP4DAAo","Money Market","CFM"
"FONDO MUTUO CREDICORP CAPITAL PROTEGE","10138","TYBA","RGFMU","AAAw+cAAhAABQKAAAh","Sin clasificacion","CFM"
"FONDO MUTUO CREDICORP CAPITAL RENTA ESTRATEGICA","8421","A","RGFMU","AAAw+cAAhAABPt6AA5","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO CREDICORP CAPITAL RENTA ESTRATEGICA","8421","AC","RGFMU","AAAw+cAAhAABPt6AA5","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO CREDICORP CAPITAL RENTA ESTRATEGICA","8421","B","RGFMU","AAAw+cAAhAABPt6AA5","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO CREDICORP CAPITAL RENTA ESTRATEGICA","8421","CC","RGFMU","AAAw+cAAhAABPt6AA5","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO CREDICORP CAPITAL RENTA ESTRATEGICA","8421","I","RGFMU","AAAw+cAAhAABPt6AA5","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO CREDICORP CAPITAL RENTA ESTRATEGICA","8421","IM","RGFMU","AAAw+cAAhAABPt6AA5","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO CREDICORP CAPITAL RENTA INTERNACIONAL","8442","A","RGFMU","AAAw+cAAhAABPt5AAB","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO CREDICORP CAPITAL RENTA INTERNACIONAL","8442","AC","RGFMU","AAAw+cAAhAABPt5AAB","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO CREDICORP CAPITAL RENTA INTERNACIONAL","8442","B","RGFMU","AAAw+cAAhAABPt5AAB","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO CREDICORP CAPITAL RENTA INTERNACIONAL","8442","CC","RGFMU","AAAw+cAAhAABPt5AAB","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO CREDICORP CAPITAL RENTA INTERNACIONAL","8442","E","RGFMU","AAAw+cAAhAABPt5AAB","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO CREDICORP CAPITAL RENTA INTERNACIONAL","8442","I","RGFMU","AAAw+cAAhAABPt5AAB","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO CREDICORP CAPITAL RENTA INTERNACIONAL","8442","IM","RGFMU","AAAw+cAAhAABPt5AAB","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO CREDICORP CAPITAL SHORT DURATION LATAM","10087","AC","RGFMU","AAAw+cAAhAABQKEAAb","Sin clasificacion","CFM"
"FONDO MUTUO CREDICORP CAPITAL SHORT DURATION LATAM","10087","B","RGFMU","AAAw+cAAhAABQKEAAb","Sin clasificacion","CFM"
"FONDO MUTUO CREDICORP CAPITAL SHORT DURATION LATAM","10087","CC","RGFMU","AAAw+cAAhAABQKEAAb","Sin clasificacion","CFM"
"FONDO MUTUO CREDICORP CAPITAL SHORT DURATION LATAM","10087","I","RGFMU","AAAw+cAAhAABQKEAAb","Sin clasificacion","CFM"
"FONDO MUTUO ETF IT NOW S&P IPSA","9019","UNICA","RGFMU","AAAw+cAAhAABP4GAAp","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO FINTUAL CONSERVATIVE CLOONEY","9568","A","RGFMU","AAAw+cAAhAABP4XAAA","Balanceados - Conservador","CFM"
"FONDO MUTUO FINTUAL MODERATE PITT","9569","A","RGFMU","AAAw+cAAhAABP4UAAA","Balanceados - Moderado","CFM"
"FONDO MUTUO FINTUAL RISKY NORRIS","9570","A","RGFMU","AAAw+cAAhAABP4UAAB","Balanceados - Agresivo","CFM"
"FONDO MUTUO FINTUAL VERY CONSERVATIVE STREEP","9730","A","RGFMU","AAAw+cAAhAABP4UAAj","Balanceados - Conservador","CFM"
"FONDO MUTUO FONDO ACTIVO 2035","9608","B","RGFMU","AAAw+cAAhAABP4UAAH","Balanceados - Moderado","CFM"
"FONDO MUTUO FONDO ACTIVO 2035","9608","J","RGFMU","AAAw+cAAhAABP4UAAH","Balanceados - Moderado","CFM"
"FONDO MUTUO FONDO ACTIVO 2045","9609","B","RGFMU","AAAw+cAAhAABP4TAAG","Balanceados - Moderado","CFM"
"FONDO MUTUO FONDO ACTIVO 2045","9609","J","RGFMU","AAAw+cAAhAABP4TAAG","Balanceados - Moderado","CFM"
"FONDO MUTUO FONDO ACTIVO 2055","9610","B","RGFMU","AAAw+cAAhAABP4TAAH","Balanceados - Agresivo","CFM"
"FONDO MUTUO FONDO ACTIVO 2055","9610","J","RGFMU","AAAw+cAAhAABP4TAAH","Balanceados - Agresivo","CFM"
"FONDO MUTUO ITAU ACCIONES EMERGENTES","9922","F1","RGFMU","AAAw+cAAhAABQKHAAD","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO ITAU ACCIONES EMERGENTES","9922","F2","RGFMU","AAAw+cAAhAABQKHAAD","Renta Variable - All/Large Cap","CFM"
